Base Report_test
Start time:	12/2/2023 12:00:00 AM
End time:	1/2/2024 12:00:00 AM	Print time:	1/2/2024	8:15 AM

Time	1QCA10CL001:av	0QCC10CL001:av	0HRJ20CL001:av	1QCB10CL001:av	0ETH11CW001:av	2HTJ10CW001:av	2HRJ11CW001:av
NH4OH Tank Niveau	CaO Tank niveau	Niv FriAdsSilo	NaOH Tank Nivĺ	Wei RsdSilo	Kalksilo	Wei LigCkSi


%	%	%	%	t	t	t

12/5/2023 1:50:00 PM	16.914	43.520	74.062	49.161	2.220	51.624	35.048
12/5/2023 2:00:00 PM	16.888	43.518	74.061	49.117	2.299	51.586	35.048
12/5/2023 2:10:00 PM	16.861	43.516	74.059	49.081	2.380	51.546	35.048
12/5/2023 2:20:00 PM	16.795	43.514	74.068	49.050	2.703	51.491	35.048
12/5/2023 2:30:00 PM	16.745	43.511	74.089	49.019	3.293	51.427	35.047
12/5/2023 2:40:00 PM	16.712	43.509	73.248	48.996	3.631	51.380	35.047
12/5/2023 2:50:00 PM	16.658	43.507	72.708	48.980	3.703	51.345	35.047
12/5/2023 3:00:00 PM	16.582	43.506	72.703	48.964	3.769	51.308	35.046
12/5/2023 3:10:00 PM	16.566	43.507	72.697	48.948	3.838	51.269	35.046
12/5/2023 3:20:00 PM	16.494	43.509	72.691	48.932	3.915	51.237	35.045
12/5/2023 3:30:00 PM	16.508	43.510	72.686	48.916	3.994	51.212	35.045
12/5/2023 3:40:00 PM	16.459	43.512	72.681	48.901	4.116	51.190	35.045
12/5/2023 3:50:00 PM	16.419	43.514	72.679	48.887	4.248	51.162	35.045
12/5/2023 4:00:00 PM	16.380	43.514	72.678	48.873	4.354	51.125	35.045
12/5/2023 4:10:00 PM	16.333	43.511	72.678	48.858	4.448	51.089	35.045
12/5/2023 4:20:00 PM	16.328	43.509	72.677	48.844	4.518	51.050	35.045
12/5/2023 4:30:00 PM	16.353	43.507	72.676	48.829	4.590	51.007	35.045
12/5/2023 4:40:00 PM	16.307	43.504	72.675	48.816	4.941	50.961	35.045
12/5/2023 4:50:00 PM	16.280	43.502	72.674	48.804	5.455	50.910	35.045
12/5/2023 5:00:00 PM	16.254	43.501	72.672	48.791	5.788	50.868	35.045
12/5/2023 5:10:00 PM	16.225	43.501	72.671	48.778	5.891	50.833	35.045
12/5/2023 5:20:00 PM	16.176	43.502	72.669	48.765	5.962	50.802	35.045
12/5/2023 5:30:00 PM	16.080	43.503	72.667	48.752	6.028	50.770	35.045
12/5/2023 5:40:00 PM	16.016	43.504	72.668	48.737	6.080	50.736	35.045
12/5/2023 5:50:00 PM	15.982	43.505	72.681	48.720	6.130	50.702	35.045
12/5/2023 6:00:00 PM	16.026	43.505	72.726	48.704	6.181	50.667	35.045
12/5/2023 6:10:00 PM	15.980	43.505	71.837	48.688	6.239	50.631	35.045
12/5/2023 6:20:00 PM	15.974	43.505	71.805	48.671	6.324	50.593	35.045
12/5/2023 6:30:00 PM	15.882	43.505	71.816	48.654	6.432	50.558	35.042
12/5/2023 6:40:00 PM	15.822	43.505	71.827	48.632	6.640	50.521	35.036
12/5/2023 6:50:00 PM	15.804	43.505	71.839	48.610	6.781	50.479	35.030
12/5/2023 7:00:00 PM	15.768	43.487	71.828	48.587	6.875	50.444	35.025
12/5/2023 7:10:00 PM	15.740	43.440	71.724	48.564	6.946	50.404	35.020
12/5/2023 7:20:00 PM	15.713	42.812	71.739	48.538	7.024	50.357	35.023
12/5/2023 7:30:00 PM	15.686	42.859	71.755	48.512	7.156	50.313	35.028
12/5/2023 7:40:00 PM	15.656	42.812	71.770	48.485	7.442	50.266	35.032
12/5/2023 7:50:00 PM	15.625	42.804	71.785	48.458	7.814	50.214	35.036
12/5/2023 8:00:00 PM	15.570	42.796	71.797	48.429	8.113	50.165	35.041
12/5/2023 8:10:00 PM	15.572	42.788	71.797	48.401	8.255	50.124	35.032
12/5/2023 8:20:00 PM	15.431	42.780	71.796	48.373	8.356	50.089	35.008
12/5/2023 8:30:00 PM	15.367	42.773	71.795	48.346	8.497	50.052	35.005
12/5/2023 8:40:00 PM	15.394	42.769	71.795	48.319	8.829	50.004	35.003
12/5/2023 8:50:00 PM	15.394	42.768	71.794	48.292	9.077	49.958	35.001
12/5/2023 9:00:00 PM	15.308	42.766	71.792	48.266	9.178	49.919	34.998
12/5/2023 9:10:00 PM	15.332	42.765	71.788	48.240	9.262	49.880	35.004
12/5/2023 9:20:00 PM	15.216	42.763	71.783	48.214	9.333	49.842	35.017
12/5/2023 9:30:00 PM	15.115	42.762	71.778	48.189	9.405	49.807	35.017
12/5/2023 9:40:00 PM	15.119	42.761	71.773	48.163	9.482	49.775	35.028
12/5/2023 9:50:00 PM	15.121	42.761	71.769	48.138	9.562	49.742	35.030
12/5/2023 10:00:00 PM	15.090	42.761	71.784	48.113	9.670	49.707	35.023
12/5/2023 10:10:00 PM	15.040	42.761	72.767	48.088	9.889	49.667	35.015
12/5/2023 10:20:00 PM	14.942	42.761	73.651	48.065	10.090	49.625	35.008
12/5/2023 10:30:00 PM	14.964	42.761	73.660	48.041	10.192	49.588	35.000
12/5/2023 10:40:00 PM	14.965	42.760	73.652	48.018	10.281	49.556	34.994
12/5/2023 10:50:00 PM	14.907	42.760	73.644	47.999	10.365	49.525	34.993
12/5/2023 11:00:00 PM	14.881	42.759	73.636	47.981	10.451	49.492	34.994
12/5/2023 11:10:00 PM	14.858	42.758	73.628	47.963	10.540	49.456	34.994
12/5/2023 11:20:00 PM	14.809	42.757	73.621	47.946	10.632	49.420	34.994
12/5/2023 11:30:00 PM	14.794	42.757	73.620	47.928	10.736	49.383	34.995
12/5/2023 11:40:00 PM	14.722	42.756	73.621	47.909	10.952	49.339	34.995
12/5/2023 11:50:00 PM	14.654	42.756	73.622	47.887	11.295	49.290	34.995
12/6/2023 12:00:00 AM	14.675	42.756	73.623	47.865	11.446	49.254	34.995
12/6/2023 12:10:00 AM	14.632	42.756	73.623	47.843	11.537	49.219	34.995
12/6/2023 12:20:00 AM	14.539	42.756	73.623	47.821	11.626	49.185	34.995
12/6/2023 12:30:00 AM	14.490	42.756	73.609	47.799	11.719	49.151	34.995
12/6/2023 12:40:00 AM	14.456	42.756	73.592	47.777	11.814	49.119	34.991
12/6/2023 12:50:00 AM	14.467	42.756	73.576	47.755	11.908	49.084	34.963
12/6/2023 1:00:00 AM	14.394	42.756	73.559	47.734	12.003	49.047	34.949
12/6/2023 1:10:00 AM	14.354	42.756	73.542	47.712	12.117	49.013	34.949
12/6/2023 1:20:00 AM	14.325	42.756	73.172	47.691	12.256	48.970	34.948
12/6/2023 1:30:00 AM	14.296	42.756	72.977	47.669	12.403	48.932	34.947
12/6/2023 1:40:00 AM	14.267	42.756	72.965	47.648	12.515	48.899	34.946
12/6/2023 1:50:00 AM	14.239	42.755	72.953	47.627	12.595	48.866	34.945
12/6/2023 2:00:00 AM	14.209	42.754	72.941	47.609	12.676	48.831	34.945
12/6/2023 2:10:00 AM	14.168	42.753	72.929	47.591	12.766	48.792	34.945
12/6/2023 2:20:00 AM	14.081	42.753	72.919	47.573	12.871	48.750	34.945
12/6/2023 2:30:00 AM	14.038	42.752	72.918	47.555	13.080	48.712	34.945
12/6/2023 2:40:00 AM	14.014	42.752	72.918	47.535	13.161	48.677	34.945
12/6/2023 2:50:00 AM	13.992	42.752	72.918	47.510	13.229	48.642	34.945
12/6/2023 3:00:00 AM	13.988	42.752	72.918	47.485	13.346	48.604	34.945
12/6/2023 3:10:00 AM	13.940	42.752	72.918	47.459	13.522	48.561	34.945
12/6/2023 3:20:00 AM	13.886	42.752	72.918	47.436	13.663	48.522	34.945
12/6/2023 3:30:00 AM	13.858	42.752	72.918	47.414	13.778	48.484	34.945
12/6/2023 3:40:00 AM	13.830	42.769	72.917	47.392	13.879	48.449	34.945
12/6/2023 3:50:00 AM	13.804	42.791	72.916	47.370	13.954	48.418	34.945
12/6/2023 4:00:00 AM	13.780	42.813	72.915	47.348	14.026	48.386	34.945
12/6/2023 4:10:00 AM	13.754	42.836	72.914	47.324	14.112	48.351	34.945
12/6/2023 4:20:00 AM	13.683	42.515	72.891	47.300	14.217	48.314	34.945
12/6/2023 4:30:00 AM	13.628	42.302	71.861	47.276	14.315	48.281	34.945
12/6/2023 4:40:00 AM	13.591	42.768	71.629	47.251	14.405	48.247	34.945
12/6/2023 4:50:00 AM	13.541	42.974	71.627	47.223	14.511	48.209	34.945
12/6/2023 5:00:00 AM	13.553	42.973	71.626	47.195	14.701	48.167	34.935
12/6/2023 5:10:00 AM	13.554	42.971	71.624	47.168	14.937	48.122	34.919
12/6/2023 5:20:00 AM	13.462	42.969	71.623	47.146	15.036	48.083	34.903
12/6/2023 5:30:00 AM	13.361	42.968	71.625	47.124	15.154	48.047	34.897
12/6/2023 5:40:00 AM	13.324	42.966	71.640	47.103	15.278	48.010	34.897
12/6/2023 5:50:00 AM	13.291	42.965	71.655	47.082	15.385	47.966	34.896
12/6/2023 6:00:00 AM	13.257	42.965	71.671	47.059	15.494	47.932	34.896
12/6/2023 6:10:00 AM	13.219	42.964	71.687	47.036	15.622	47.899	34.896
12/6/2023 6:20:00 AM	13.185	42.963	71.702	47.013	15.759	47.865	34.904
12/6/2023 6:30:00 AM	13.155	42.962	71.273	46.990	15.896	47.828	34.937
12/6/2023 6:40:00 AM	13.124	42.962	71.152	46.964	16.003	47.793	34.929
12/6/2023 6:50:00 AM	13.096	42.964	71.142	46.936	16.129	47.755	34.922
12/6/2023 7:00:00 AM	13.072	42.966	71.133	46.909	16.319	47.714	34.914
12/6/2023 7:10:00 AM	12.966	42.968	71.123	46.879	16.395	47.679	34.906
12/6/2023 7:20:00 AM	12.939	42.971	71.114	46.847	16.476	47.644	34.898
12/6/2023 7:30:00 AM	12.845	42.973	71.109	46.814	16.683	47.604	34.895
12/6/2023 7:40:00 AM	15.745	42.977	71.117	46.788	16.795	47.558	34.895
12/6/2023 7:50:00 AM	27.453	42.995	71.154	46.764	16.891	47.521	34.895
12/6/2023 8:00:00 AM	35.140	43.016	72.874	46.741	16.990	47.492	34.895
12/6/2023 8:10:00 AM	42.512	43.037	72.909	46.717	17.087	47.459	34.895
12/6/2023 8:20:00 AM	48.900	43.057	72.916	46.691	17.172	47.416	34.895
12/6/2023 8:30:00 AM	54.323	42.742	72.923	46.663	17.257	47.377	34.895
12/6/2023 8:40:00 AM	64.700	42.508	72.931	46.636	17.392	47.340	34.895
12/6/2023 8:50:00 AM	67.831	42.466	72.938	46.609	17.526	47.304	34.895
12/6/2023 9:00:00 AM	67.876	42.460	72.942	46.583	17.630	47.269	34.895
